,video-id,t-start,t-end,label
873,video_test_0000558,124,126,2
874,video_test_0000558,134,137,2
875,video_test_0000558,148,149,2
876,video_test_0000558,163,165,2
877,video_test_0000558,175,177,2
878,video_test_0000558,178,179,2
879,video_test_0000558,186,188,2
880,video_test_0000558,194,195,2
881,video_test_0000560,9,10,1
882,video_test_0000560,20,21,1
883,video_test_0000560,35,36,1
884,video_test_0000569,2,3,5
885,video_test_0000569,14,14,5
886,video_test_0000569,48,50,5
887,video_test_0000569,3,4,6
888,video_test_0000569,49,50,6
889,video_test_0000569,65,66,6
890,video_test_0000577,107,111,2
891,video_test_0000591,10,12,16
892,video_test_0000591,24,26,16
893,video_test_0000593,46,50,15
894,video_test_0000601,18,19,1
895,video_test_0000601,35,40,1
896,video_test_0000601,43,47,1
897,video_test_0000601,49,53,1
898,video_test_0000601,72,80,1
899,video_test_0000601,103,104,1
900,video_test_0000601,130,133,1
901,video_test_0000601,137,142,1
902,video_test_0000601,146,147,1
903,video_test_0000601,149,152,1
904,video_test_0000601,196,200,1
905,video_test_0000601,222,224,1
906,video_test_0000601,242,246,1
907,video_test_0000601,251,257,1
908,video_test_0000601,261,267,1
909,video_test_0000601,270,275,1
910,video_test_0000601,278,282,1
911,video_test_0000601,311,316,1
912,video_test_0000601,321,326,1
913,video_test_0000601,327,334,1
914,video_test_0000601,338,343,1
915,video_test_0000601,408,409,1
916,video_test_0000601,411,412,1
917,video_test_0000601,418,420,1
918,video_test_0000601,421,422,1
919,video_test_0000601,292,293,1
920,video_test_0000602,2,4,7
921,video_test_0000602,6,9,7
922,video_test_0000602,9,12,7
923,video_test_0000602,25,29,7
924,video_test_0000602,33,35,7
925,video_test_0000602,36,42,7
926,video_test_0000602,43,48,7
927,video_test_0000602,54,59,7
928,video_test_0000602,61,63,7
929,video_test_0000602,63,66,7
930,video_test_0000602,67,69,7
931,video_test_0000602,69,72,7
932,video_test_0000602,73,80,7
933,video_test_0000602,81,88,7
934,video_test_0000602,89,95,7
935,video_test_0000602,97,105,7
936,video_test_0000602,106,116,7
937,video_test_0000602,118,124,7
938,video_test_0000602,124,130,7
939,video_test_0000602,132,139,7
940,video_test_0000602,141,146,7
941,video_test_0000602,146,149,7
942,video_test_0000602,149,157,7
943,video_test_0000602,159,161,7
944,video_test_0000602,162,164,7
945,video_test_0000602,164,169,7
946,video_test_0000602,171,176,7
947,video_test_0000602,177,182,7
948,video_test_0000602,184,187,7
949,video_test_0000611,89,91,9
950,video_test_0000611,124,130,9
951,video_test_0000611,158,160,9
952,video_test_0000615,10,17,19
953,video_test_0000615,53,55,19
954,video_test_0000615,112,119,19
955,video_test_0000615,171,174,19
956,video_test_0000615,128,135,19
957,video_test_0000615,184,188,19
958,video_test_0000617,0,6,3
959,video_test_0000617,8,20,3
960,video_test_0000617,22,30,3
961,video_test_0000617,38,44,3
962,video_test_0000617,45,51,3
963,video_test_0000617,52,61,3
964,video_test_0000617,63,68,3
965,video_test_0000617,70,76,3
966,video_test_0000617,81,100,3
967,video_test_0000617,111,126,3
968,video_test_0000617,127,138,3
969,video_test_0000617,138,151,3
970,video_test_0000617,151,164,3
971,video_test_0000617,169,181,3
972,video_test_0000617,182,206,3
973,video_test_0000617,208,220,3
974,video_test_0000617,221,233,3
975,video_test_0000617,239,250,3
976,video_test_0000617,251,264,3
977,video_test_0000617,265,276,3
978,video_test_0000617,277,293,3
979,video_test_0000622,7,8,5
980,video_test_0000622,12,13,5
981,video_test_0000622,20,20,5
982,video_test_0000622,25,26,5
983,video_test_0000622,35,36,5
984,video_test_0000622,40,40,5
985,video_test_0000622,45,47,5
986,video_test_0000622,61,62,5
987,video_test_0000622,67,68,5
988,video_test_0000622,76,77,5
989,video_test_0000622,81,83,5
990,video_test_0000622,89,90,5
991,video_test_0000622,94,96,5
992,video_test_0000622,101,102,5
993,video_test_0000622,108,109,5
994,video_test_0000622,113,114,5
995,video_test_0000622,123,124,5
996,video_test_0000622,128,130,5
997,video_test_0000622,133,134,5
998,video_test_0000622,141,142,5
999,video_test_0000622,151,152,5
1000,video_test_0000622,154,155,5
1001,video_test_0000622,158,159,5
1002,video_test_0000622,173,175,5
1003,video_test_0000622,178,180,5
1004,video_test_0000622,189,190,5
1005,video_test_0000622,8,8,6
1006,video_test_0000622,13,14,6
1007,video_test_0000622,19,19,6
1008,video_test_0000622,20,21,6
1009,video_test_0000622,26,27,6
1010,video_test_0000622,31,32,6
1011,video_test_0000622,35,36,6
1012,video_test_0000622,41,42,6
1013,video_test_0000622,46,47,6
1014,video_test_0000622,62,63,6
1015,video_test_0000622,68,68,6
1016,video_test_0000622,74,75,6
1017,video_test_0000622,77,77,6
1018,video_test_0000622,83,84,6
1019,video_test_0000622,87,89,6
1020,video_test_0000622,90,91,6
1021,video_test_0000622,96,98,6
1022,video_test_0000622,102,103,6
1023,video_test_0000622,108,109,6
1024,video_test_0000622,124,125,6
1025,video_test_0000622,129,130,6
1026,video_test_0000622,134,134,6
1027,video_test_0000622,138,140,6
1028,video_test_0000622,142,143,6
1029,video_test_0000622,152,153,6
1030,video_test_0000622,155,155,6
1031,video_test_0000622,159,160,6
1032,video_test_0000622,165,167,6
1033,video_test_0000622,174,175,6
1034,video_test_0000622,180,181,6
1035,video_test_0000622,190,191,6
1036,video_test_0000624,0,2,7
1037,video_test_0000624,16,19,7
1038,video_test_0000624,19,23,7
1039,video_test_0000624,27,30,7
1040,video_test_0000624,36,38,7
1041,video_test_0000624,50,54,7
1042,video_test_0000624,59,62,7
1043,video_test_0000624,70,74,7
1044,video_test_0000624,75,77,7
1045,video_test_0000626,0,7,14
1046,video_test_0000626,7,13,14
1047,video_test_0000626,14,18,14
1048,video_test_0000626,29,36,14
1049,video_test_0000626,54,61,14
1050,video_test_0000626,78,83,14
1051,video_test_0000626,84,88,14
1052,video_test_0000626,93,96,14
1053,video_test_0000626,99,105,14
1054,video_test_0000626,111,114,14
1055,video_test_0000626,118,122,14
1056,video_test_0000626,124,128,14
1057,video_test_0000626,135,139,14
1058,video_test_0000626,153,159,14
1059,video_test_0000626,210,218,14
1060,video_test_0000626,221,226,14
1061,video_test_0000626,233,241,14
1062,video_test_0000626,243,247,14
1063,video_test_0000635,0,8,3
1064,video_test_0000635,9,18,3
1065,video_test_0000635,18,27,3
1066,video_test_0000635,27,31,3
1067,video_test_0000664,1,5,0
1068,video_test_0000664,22,25,0
1069,video_test_0000664,57,60,0
1070,video_test_0000665,10,16,14
1071,video_test_0000665,20,23,14
1072,video_test_0000665,23,25,14
1073,video_test_0000665,26,29,14
1074,video_test_0000665,29,31,14
1075,video_test_0000665,35,37,14
1076,video_test_0000665,37,41,14
1077,video_test_0000665,65,67,14
1078,video_test_0000665,67,70,14
1079,video_test_0000665,89,90,14
1080,video_test_0000665,90,93,14
1081,video_test_0000665,98,100,14
1082,video_test_0000665,100,104,14
1083,video_test_0000665,114,116,14
1084,video_test_0000665,119,122,14
1085,video_test_0000665,123,126,14
1086,video_test_0000665,128,131,14
1087,video_test_0000665,134,137,14
1088,video_test_0000665,141,144,14
1089,video_test_0000665,145,147,14
1090,video_test_0000665,153,158,14
1091,video_test_0000665,158,160,14
1092,video_test_0000665,161,164,14
1093,video_test_0000665,164,168,14
1094,video_test_0000665,169,171,14
1095,video_test_0000665,174,178,14
1096,video_test_0000665,182,185,14
1097,video_test_0000665,185,190,14
1098,video_test_0000665,198,206,14
1099,video_test_0000665,210,214,14
1100,video_test_0000665,215,220,14
1101,video_test_0000665,221,224,14
1102,video_test_0000665,225,227,14
1103,video_test_0000665,228,231,14
1104,video_test_0000665,231,238,14
1105,video_test_0000665,242,245,14
1106,video_test_0000665,263,267,14
1107,video_test_0000665,271,274,14
1108,video_test_0000665,275,283,14
1109,video_test_0000665,287,293,14
1110,video_test_0000665,296,299,14
1111,video_test_0000665,311,314,14
1112,video_test_0000671,9,15,18
1113,video_test_0000671,17,20,18
1114,video_test_0000671,24,32,18
1115,video_test_0000671,32,40,18
1116,video_test_0000671,42,47,18
1117,video_test_0000671,50,57,18
1118,video_test_0000671,58,64,18
1119,video_test_0000671,64,71,18
1120,video_test_0000671,72,80,18
1121,video_test_0000671,81,89,18
1122,video_test_0000672,2,6,8
1123,video_test_0000672,8,11,8
1124,video_test_0000672,19,25,8
1125,video_test_0000673,28,32,4
1126,video_test_0000673,34,37,4
1127,video_test_0000673,40,45,4
1128,video_test_0000673,50,53,4
1129,video_test_0000673,58,63,4
1130,video_test_0000673,63,66,4
1131,video_test_0000673,68,70,4
1132,video_test_0000673,74,77,4
1133,video_test_0000673,79,84,4
1134,video_test_0000673,90,94,4
1135,video_test_0000673,95,101,4
1136,video_test_0000673,112,117,4
1137,video_test_0000673,121,126,4
1138,video_test_0000673,139,143,4
1139,video_test_0000673,146,152,4
1140,video_test_0000673,153,159,4
1141,video_test_0000673,28,32,7
1142,video_test_0000673,34,37,7
1143,video_test_0000673,40,45,7
1144,video_test_0000673,50,53,7
1145,video_test_0000673,58,63,7
1146,video_test_0000673,63,66,7
1147,video_test_0000673,68,70,7
1148,video_test_0000673,74,77,7
1149,video_test_0000673,79,84,7
1150,video_test_0000673,90,94,7
1151,video_test_0000673,95,101,7
1152,video_test_0000673,112,117,7
1153,video_test_0000673,121,126,7
1154,video_test_0000673,139,143,7
1155,video_test_0000673,146,152,7
1156,video_test_0000673,153,159,7
1157,video_test_0000689,63,65,16
1158,video_test_0000689,102,104,16
1159,video_test_0000691,85,88,15
1160,video_test_0000691,99,106,15
1161,video_test_0000691,118,123,15
1162,video_test_0000691,157,160,15
1163,video_test_0000691,160,161,15
1164,video_test_0000698,1,15,3
1165,video_test_0000701,1,2,16
1166,video_test_0000701,16,26,16
1167,video_test_0000701,34,36,16
1168,video_test_0000701,41,44,16
1169,video_test_0000714,26,30,0
1170,video_test_0000714,37,39,0
1171,video_test_0000714,141,145,0
1172,video_test_0000714,150,153,0
1173,video_test_0000716,8,10,1
1174,video_test_0000716,12,13,1
1175,video_test_0000716,13,15,1
1176,video_test_0000716,18,18,1
1177,video_test_0000716,20,22,1
1178,video_test_0000716,22,24,1
1179,video_test_0000716,28,29,1
1180,video_test_0000716,33,34,1
1181,video_test_0000716,35,37,1
1182,video_test_0000716,39,40,1
1183,video_test_0000716,42,43,1
1184,video_test_0000716,44,44,1
1185,video_test_0000716,46,47,1
1186,video_test_0000716,49,50,1
1187,video_test_0000716,51,52,1
1188,video_test_0000716,52,54,1
1189,video_test_0000716,54,55,1
1190,video_test_0000716,57,58,1
1191,video_test_0000716,58,59,1
1192,video_test_0000716,61,62,1
1193,video_test_0000716,64,65,1
1194,video_test_0000716,68,68,1
1195,video_test_0000716,70,72,1
1196,video_test_0000716,73,74,1
1197,video_test_0000716,75,76,1
1198,video_test_0000716,78,78,1
1199,video_test_0000716,80,80,1
1200,video_test_0000716,83,83,1
1201,video_test_0000716,84,86,1
1202,video_test_0000716,87,88,1
1203,video_test_0000716,88,89,1
1204,video_test_0000716,92,93,1
1205,video_test_0000716,95,97,1
1206,video_test_0000716,99,100,1
1207,video_test_0000716,100,101,1
1208,video_test_0000716,103,104,1
1209,video_test_0000716,105,106,1
1210,video_test_0000716,108,110,1
1211,video_test_0000716,111,112,1
1212,video_test_0000716,113,114,1
1213,video_test_0000716,115,116,1
1214,video_test_0000716,116,118,1
1215,video_test_0000716,120,122,1
1216,video_test_0000716,123,124,1
1217,video_test_0000716,126,128,1
1218,video_test_0000716,129,129,1
1219,video_test_0000716,131,132,1
1220,video_test_0000716,134,135,1
1221,video_test_0000716,135,137,1
1222,video_test_0000716,138,139,1
1223,video_test_0000716,140,141,1
1224,video_test_0000716,143,144,1
1225,video_test_0000716,147,148,1
1226,video_test_0000716,150,152,1
1227,video_test_0000716,157,158,1
1228,video_test_0000716,158,160,1
1229,video_test_0000716,161,162,1
1230,video_test_0000716,163,164,1
1231,video_test_0000716,169,170,1
1232,video_test_0000716,173,174,1
1233,video_test_0000716,174,175,1
1234,video_test_0000716,176,178,1
1235,video_test_0000716,180,181,1
1236,video_test_0000716,184,185,1
1237,video_test_0000716,186,189,1
1238,video_test_0000716,191,192,1
1239,video_test_0000716,193,194,1
1240,video_test_0000716,194,196,1
1241,video_test_0000716,199,200,1
1242,video_test_0000716,202,203,1
1243,video_test_0000716,208,209,1
1244,video_test_0000716,209,211,1
1245,video_test_0000716,212,212,1
1246,video_test_0000716,213,215,1
1247,video_test_0000716,217,218,1
1248,video_test_0000716,220,223,1
1249,video_test_0000716,224,225,1
1250,video_test_0000716,225,227,1
1251,video_test_0000716,227,228,1
1252,video_test_0000716,230,230,1
1253,video_test_0000716,232,233,1
1254,video_test_0000716,234,235,1
1255,video_test_0000716,236,236,1
1256,video_test_0000716,237,238,1
1257,video_test_0000716,240,241,1
1258,video_test_0000716,242,243,1
1259,video_test_0000716,245,246,1
1260,video_test_0000716,247,248,1
1261,video_test_0000716,248,250,1
1262,video_test_0000716,251,252,1
1263,video_test_0000716,253,254,1
1264,video_test_0000716,256,257,1
1265,video_test_0000716,258,259,1
1266,video_test_0000716,264,265,1
1267,video_test_0000716,274,274,1
1268,video_test_0000716,275,276,1
1269,video_test_0000716,280,281,1
1270,video_test_0000716,284,285,1
1271,video_test_0000716,286,287,1
1272,video_test_0000716,289,290,1
1273,video_test_0000716,291,293,1
1274,video_test_0000716,295,296,1
1275,video_test_0000716,297,297,1
1276,video_test_0000716,300,301,1
1277,video_test_0000716,304,306,1
1278,video_test_0000716,309,310,1
1279,video_test_0000716,312,313,1
1280,video_test_0000716,314,315,1
1281,video_test_0000716,316,317,1
1282,video_test_0000716,319,320,1
1283,video_test_0000716,322,323,1
1284,video_test_0000716,324,324,1
1285,video_test_0000716,326,327,1
1286,video_test_0000716,329,331,1
1287,video_test_0000716,332,334,1
1288,video_test_0000716,338,339,1
1289,video_test_0000716,342,343,1
1290,video_test_0000716,343,346,1
1291,video_test_0000716,347,348,1
1292,video_test_0000716,350,351,1
1293,video_test_0000716,353,354,1
1294,video_test_0000716,357,358,1
1295,video_test_0000716,361,362,1
1296,video_test_0000716,363,364,1
1297,video_test_0000716,364,366,1
1298,video_test_0000716,366,368,1
1299,video_test_0000716,370,371,1
1300,video_test_0000716,371,372,1
1301,video_test_0000716,373,375,1
1302,video_test_0000716,376,378,1
1303,video_test_0000716,382,382,1
1304,video_test_0000716,383,385,1
1305,video_test_0000716,386,387,1
1306,video_test_0000716,389,390,1
1307,video_test_0000716,395,396,1
1308,video_test_0000716,397,399,1
1309,video_test_0000716,400,401,1
1310,video_test_0000716,404,405,1
1311,video_test_0000716,410,412,1
1312,video_test_0000716,413,414,1
1313,video_test_0000716,415,416,1
1314,video_test_0000716,419,420,1
1315,video_test_0000716,420,421,1
1316,video_test_0000716,422,424,1
1317,video_test_0000716,425,426,1
1318,video_test_0000716,427,428,1
1319,video_test_0000716,431,432,1
1320,video_test_0000716,433,434,1
1321,video_test_0000716,436,438,1
1322,video_test_0000716,441,441,1
1323,video_test_0000716,442,443,1
1324,video_test_0000716,445,445,1
1325,video_test_0000716,447,448,1
1326,video_test_0000716,448,450,1
1327,video_test_0000716,450,452,1
1328,video_test_0000716,453,454,1
1329,video_test_0000716,457,458,1
1330,video_test_0000716,461,462,1
1331,video_test_0000716,462,464,1
1332,video_test_0000716,465,466,1
1333,video_test_0000716,468,469,1
1334,video_test_0000716,470,471,1
1335,video_test_0000716,471,472,1
1336,video_test_0000716,474,475,1
1337,video_test_0000716,477,478,1
1338,video_test_0000716,480,480,1
1339,video_test_0000716,480,482,1
1340,video_test_0000716,482,486,1
1341,video_test_0000716,488,489,1
1342,video_test_0000716,491,492,1
1343,video_test_0000716,492,493,1
1344,video_test_0000716,494,496,1
1345,video_test_0000716,497,500,1
1346,video_test_0000716,511,512,1
1347,video_test_0000716,514,515,1
1348,video_test_0000716,518,519,1
1349,video_test_0000716,521,522,1
1350,video_test_0000716,522,524,1
1351,video_test_0000716,529,530,1
1352,video_test_0000716,535,536,1
1353,video_test_0000716,537,538,1
1354,video_test_0000716,538,540,1
1355,video_test_0000716,544,544,1
1356,video_test_0000716,545,547,1
1357,video_test_0000716,547,549,1
1358,video_test_0000716,550,551,1
1359,video_test_0000716,557,558,1
1360,video_test_0000716,559,561,1
1361,video_test_0000716,561,562,1
1362,video_test_0000716,564,566,1
1363,video_test_0000716,568,570,1
1364,video_test_0000716,571,572,1
1365,video_test_0000716,574,574,1
1366,video_test_0000716,576,576,1
1367,video_test_0000716,577,579,1
1368,video_test_0000716,584,585,1
1369,video_test_0000716,586,588,1
1370,video_test_0000716,590,592,1
1371,video_test_0000716,593,596,1
1372,video_test_0000716,598,600,1
1373,video_test_0000716,601,602,1
1374,video_test_0000716,603,604,1
1375,video_test_0000716,604,605,1
1376,video_test_0000716,606,607,1
1377,video_test_0000716,612,613,1
1378,video_test_0000716,621,623,1
1379,video_test_0000716,623,626,1
1380,video_test_0000716,627,630,1
1381,video_test_0000716,632,633,1
1382,video_test_0000716,635,636,1
1383,video_test_0000716,637,639,1
1384,video_test_0000716,640,642,1
1385,video_test_0000716,643,648,1
1386,video_test_0000716,650,652,1
1387,video_test_0000716,653,654,1
1388,video_test_0000716,656,657,1
1389,video_test_0000716,658,659,1
1390,video_test_0000716,30,31,1
1391,video_test_0000718,1,4,1
1392,video_test_0000718,30,33,1
1393,video_test_0000723,10,11,19
1394,video_test_0000723,11,13,19
1395,video_test_0000723,13,14,19
1396,video_test_0000723,14,15,19
1397,video_test_0000723,16,17,19
1398,video_test_0000723,17,19,19
1399,video_test_0000723,20,21,19
1400,video_test_0000723,21,23,19
1401,video_test_0000723,23,25,19
1402,video_test_0000723,26,27,19
1403,video_test_0000723,27,28,19
1404,video_test_0000723,28,29,19
1405,video_test_0000723,31,33,19
1406,video_test_0000723,34,36,19
1407,video_test_0000723,64,72,19
1408,video_test_0000723,114,128,19
1409,video_test_0000723,156,162,19
1410,video_test_0000723,164,184,19
1411,video_test_0000723,188,196,19
1412,video_test_0000723,200,203,19
1413,video_test_0000723,213,218,19
1414,video_test_0000724,3,5,4
1415,video_test_0000724,9,10,4
1416,video_test_0000724,14,16,4
1417,video_test_0000724,20,21,4
1418,video_test_0000724,25,27,4
1419,video_test_0000724,33,34,4
1420,video_test_0000724,42,44,4
1421,video_test_0000724,51,53,4
1422,video_test_0000724,55,57,4
1423,video_test_0000724,60,62,4
1424,video_test_0000724,66,68,4
1425,video_test_0000724,71,73,4
1426,video_test_0000724,76,80,4
1427,video_test_0000724,83,86,4
1428,video_test_0000724,90,92,4
1429,video_test_0000724,96,98,4
1430,video_test_0000724,101,103,4
1431,video_test_0000724,107,109,4
1432,video_test_0000724,110,114,4
1433,video_test_0000724,115,118,4
1434,video_test_0000724,120,124,4
1435,video_test_0000724,126,129,4
1436,video_test_0000724,132,135,4
1437,video_test_0000724,137,139,4
1438,video_test_0000724,141,143,4
1439,video_test_0000724,3,5,7
1440,video_test_0000724,9,10,7
1441,video_test_0000724,14,16,7
1442,video_test_0000724,20,21,7
1443,video_test_0000724,25,27,7
1444,video_test_0000724,33,34,7
1445,video_test_0000724,42,44,7
1446,video_test_0000724,51,53,7
1447,video_test_0000724,55,57,7
1448,video_test_0000724,60,62,7
1449,video_test_0000724,66,68,7
1450,video_test_0000724,71,73,7
1451,video_test_0000724,76,80,7
1452,video_test_0000724,83,86,7
1453,video_test_0000724,90,92,7
1454,video_test_0000724,96,98,7
1455,video_test_0000724,101,103,7
1456,video_test_0000724,107,109,7
1457,video_test_0000724,110,114,7
1458,video_test_0000724,115,118,7
1459,video_test_0000724,120,124,7
1460,video_test_0000724,126,129,7
1461,video_test_0000724,132,135,7
1462,video_test_0000724,137,139,7
1463,video_test_0000724,141,143,7
1464,video_test_0000730,8,11,4
1465,video_test_0000730,16,19,4
1466,video_test_0000730,20,25,4
1467,video_test_0000730,27,30,4
1468,video_test_0000730,35,38,4
1469,video_test_0000730,43,46,4
1470,video_test_0000730,46,48,4
1471,video_test_0000730,54,58,4
1472,video_test_0000730,58,61,4
1473,video_test_0000730,69,72,4
1474,video_test_0000730,79,88,4
1475,video_test_0000730,8,11,7
1476,video_test_0000730,16,19,7
1477,video_test_0000730,20,25,7
1478,video_test_0000730,27,30,7
1479,video_test_0000730,35,38,7
1480,video_test_0000730,43,46,7
1481,video_test_0000730,46,48,7
1482,video_test_0000730,54,58,7
1483,video_test_0000730,58,61,7
1484,video_test_0000730,69,72,7
1485,video_test_0000730,79,88,7
1486,video_test_0000737,20,43,3
1487,video_test_0000737,80,91,3
1488,video_test_0000737,117,135,3
1489,video_test_0000740,0,6,3
1490,video_test_0000740,6,12,3
1491,video_test_0000740,12,18,3
1492,video_test_0000740,35,41,3
1493,video_test_0000740,44,50,3
1494,video_test_0000740,52,57,3
1495,video_test_0000740,128,134,3
1496,video_test_0000740,134,140,3
1497,video_test_0000740,140,144,3
1498,video_test_0000756,10,12,17
1499,video_test_0000756,12,13,17
1500,video_test_0000756,13,14,17
1501,video_test_0000756,14,16,17
1502,video_test_0000756,19,19,17
1503,video_test_0000756,20,20,17
1504,video_test_0000756,23,23,17
1505,video_test_0000756,31,32,17
1506,video_test_0000756,32,32,17
1507,video_test_0000756,34,36,17
1508,video_test_0000762,3,5,19
1509,video_test_0000762,13,16,19
1510,video_test_0000762,27,29,19
1511,video_test_0000762,48,50,19
1512,video_test_0000762,56,58,19
1513,video_test_0000762,74,77,19
1514,video_test_0000762,84,86,19
1515,video_test_0000762,98,102,19
1516,video_test_0000762,114,118,19
1517,video_test_0000762,130,133,19
1518,video_test_0000765,10,24,15
1519,video_test_0000765,27,30,15
1520,video_test_0000765,35,43,15
1521,video_test_0000765,56,70,15
1522,video_test_0000765,72,81,15
1523,video_test_0000765,88,94,15
1524,video_test_0000765,103,113,15
1525,video_test_0000767,11,12,0
1526,video_test_0000771,58,59,2
1527,video_test_0000771,64,66,2
1528,video_test_0000771,87,88,2
1529,video_test_0000771,95,97,2
1530,video_test_0000771,120,122,2
1531,video_test_0000771,160,162,2
1532,video_test_0000771,171,171,2
1533,video_test_0000771,172,174,2
1534,video_test_0000771,180,181,2
1535,video_test_0000771,189,190,2
1536,video_test_0000771,46,48,2
1537,video_test_0000785,3,6,4
1538,video_test_0000785,43,46,4
1539,video_test_0000785,3,6,7
1540,video_test_0000785,43,46,7
1541,video_test_0000786,4,6,5
1542,video_test_0000786,16,20,5
1543,video_test_0000786,32,34,5
1544,video_test_0000786,53,55,5
1545,video_test_0000786,80,82,5
1546,video_test_0000786,33,35,6
1547,video_test_0000786,54,55,6
1548,video_test_0000786,82,83,6
1549,video_test_0000793,12,22,14
1550,video_test_0000793,35,44,14
1551,video_test_0000793,49,60,14
1552,video_test_0000793,62,72,14
1553,video_test_0000793,78,90,14
1554,video_test_0000793,90,103,14
1555,video_test_0000793,111,120,14
1556,video_test_0000793,121,138,14
1557,video_test_0000793,143,152,14
1558,video_test_0000793,154,163,14
1559,video_test_0000793,176,184,14
1560,video_test_0000793,188,196,14
1561,video_test_0000793,199,206,14
1562,video_test_0000793,211,220,14
1563,video_test_0000793,224,232,14
1564,video_test_0000793,237,245,14
1565,video_test_0000793,252,261,14
1566,video_test_0000793,271,279,14
1567,video_test_0000793,285,293,14
1568,video_test_0000793,304,312,14
1569,video_test_0000793,332,340,14
1570,video_test_0000793,347,358,14
1571,video_test_0000793,378,387,14
1572,video_test_0000793,407,416,14
1573,video_test_0000793,434,443,14
1574,video_test_0000793,450,460,14
1575,video_test_0000793,476,485,14
1576,video_test_0000793,555,565,14
1577,video_test_0000793,568,577,14
1578,video_test_0000793,582,596,14
1579,video_test_0000793,616,627,14
1580,video_test_0000793,649,658,14
1581,video_test_0000793,666,677,14
1582,video_test_0000793,678,688,14
1583,video_test_0000793,703,713,14
1584,video_test_0000793,714,721,14
1585,video_test_0000793,736,744,14
1586,video_test_0000793,754,764,14
1587,video_test_0000793,777,786,14
1588,video_test_0000793,793,801,14
1589,video_test_0000793,886,895,14
1590,video_test_0000793,915,923,14
1591,video_test_0000793,928,937,14
1592,video_test_0000793,945,956,14
1593,video_test_0000793,971,984,14
1594,video_test_0000793,989,996,14
1595,video_test_0000793,1005,1016,14
1596,video_test_0000793,1035,1043,14
1597,video_test_0000793,1053,1061,14
1598,video_test_0000793,1069,1076,14
1599,video_test_0000793,1101,1111,14
1600,video_test_0000793,1126,1136,14
1601,video_test_0000793,1139,1147,14
1602,video_test_0000793,1164,1174,14
1603,video_test_0000793,1184,1192,14
1604,video_test_0000793,1196,1205,14
1605,video_test_0000793,1230,1237,14
1606,video_test_0000793,1243,1250,14
1607,video_test_0000793,1254,1263,14
1608,video_test_0000793,1265,1272,14
1609,video_test_0000793,1273,1277,14
1610,video_test_0000793,1280,1287,14
1611,video_test_0000793,1342,1352,14
1612,video_test_0000793,1358,1369,14
1613,video_test_0000793,1441,1450,14
1614,video_test_0000793,1452,1463,14
1615,video_test_0000793,1473,1481,14
1616,video_test_0000793,1482,1488,14
1617,video_test_0000793,1557,1567,14
1618,video_test_0000793,1580,1588,14
1619,video_test_0000793,1594,1604,14
1620,video_test_0000793,1626,1635,14
1621,video_test_0000793,1655,1661,14
1622,video_test_0000796,22,24,5
1623,video_test_0000796,30,31,5
1624,video_test_0000796,36,38,5
1625,video_test_0000796,47,48,5
1626,video_test_0000796,54,55,5
1627,video_test_0000796,73,74,5
1628,video_test_0000796,78,79,5
1629,video_test_0000796,121,122,5
1630,video_test_0000796,12,14,5
1631,video_test_0000796,60,62,5
1632,video_test_0000796,88,90,5
1633,video_test_0000796,104,105,5
1634,video_test_0000796,120,122,5
1635,video_test_0000796,23,24,6
1636,video_test_0000796,31,32,6
1637,video_test_0000796,37,38,6
1638,video_test_0000796,47,48,6
1639,video_test_0000796,54,56,6
1640,video_test_0000796,61,62,6
1641,video_test_0000796,73,74,6
1642,video_test_0000796,78,79,6
1643,video_test_0000796,89,91,6
1644,video_test_0000796,105,106,6
1645,video_test_0000798,87,89,5
1646,video_test_0000798,92,100,6
1647,video_test_0000798,16,20,6
1648,video_test_0000798,35,39,6
1649,video_test_0000798,56,59,6
1650,video_test_0000798,88,90,6
1651,video_test_0000807,4,6,7
1652,video_test_0000807,9,12,7
1653,video_test_0000807,20,23,7
1654,video_test_0000807,33,35,7
1655,video_test_0000807,45,48,7
1656,video_test_0000807,54,57,7
1657,video_test_0000807,63,66,7
1658,video_test_0000807,71,72,7
1659,video_test_0000807,104,106,7
1660,video_test_0000807,111,113,7
1661,video_test_0000807,130,133,7
1662,video_test_0000807,139,141,7
1663,video_test_0000807,155,156,7
1664,video_test_0000807,117,119,7
1665,video_test_0000807,152,153,7
1666,video_test_0000814,60,64,18
1667,video_test_0000814,117,120,18
1668,video_test_0000814,155,160,18
1669,video_test_0000814,234,240,18
1670,video_test_0000814,306,321,18
1671,video_test_0000814,332,337,18
1672,video_test_0000814,22,24,18
1673,video_test_0000814,25,30,18
1674,video_test_0000814,32,35,18
1675,video_test_0000814,79,86,18
1676,video_test_0000814,166,168,18
1677,video_test_0000839,11,14,11
1678,video_test_0000839,23,28,11
1679,video_test_0000839,29,31,11
1680,video_test_0000839,32,38,11
1681,video_test_0000839,39,42,11
1682,video_test_0000839,45,47,11
1683,video_test_0000839,67,73,11
1684,video_test_0000839,75,80,11
1685,video_test_0000839,82,88,11
1686,video_test_0000839,90,92,11
1687,video_test_0000839,96,102,11
1688,video_test_0000839,106,112,11
1689,video_test_0000839,115,122,11
1690,video_test_0000839,136,143,11
1691,video_test_0000839,144,150,11
1692,video_test_0000839,155,160,11
1693,video_test_0000839,164,169,11
1694,video_test_0000839,175,179,11
1695,video_test_0000839,180,184,11
1696,video_test_0000839,186,194,11
1697,video_test_0000839,197,205,11
1698,video_test_0000839,207,210,11
